paths,label
../Dataset/CIFAR-10-images/train/automobile/1696.jpg,automobile
../Dataset/CIFAR-10-images/train/automobile/0318.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/0211.jpg,horse
../Dataset/CIFAR-10-images/train/cat/4449.jpg,cat
../Dataset/CIFAR-10-images/train/truck/3649.jpg,truck
../Dataset/CIFAR-10-images/train/deer/2073.jpg,deer
../Dataset/CIFAR-10-images/train/bird/4292.jpg,bird
../Dataset/CIFAR-10-images/train/frog/1515.jpg,frog
../Dataset/CIFAR-10-images/train/frog/4752.jpg,frog
../Dataset/CIFAR-10-images/train/ship/0598.jpg,ship
../Dataset/CIFAR-10-images/train/frog/3331.jpg,frog
../Dataset/CIFAR-10-images/train/ship/1710.jpg,ship
../Dataset/CIFAR-10-images/train/deer/1746.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/2812.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/2546.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/0526.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/0412.jpg,cat
../Dataset/CIFAR-10-images/train/dog/0516.jpg,dog
../Dataset/CIFAR-10-images/train/horse/4572.jpg,horse
../Dataset/CIFAR-10-images/train/deer/4926.jpg,deer
../Dataset/CIFAR-10-images/train/deer/4104.jpg,deer
../Dataset/CIFAR-10-images/train/bird/4219.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/1686.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/3131.jpg,dog
../Dataset/CIFAR-10-images/train/deer/4722.jpg,deer
../Dataset/CIFAR-10-images/train/cat/1451.jpg,cat
../Dataset/CIFAR-10-images/train/ship/4200.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4529.jpg,frog
../Dataset/CIFAR-10-images/train/cat/0263.jpg,cat
../Dataset/CIFAR-10-images/train/horse/3627.jpg,horse
../Dataset/CIFAR-10-images/train/bird/4357.jpg,bird
../Dataset/CIFAR-10-images/train/ship/3113.jpg,ship
../Dataset/CIFAR-10-images/train/dog/2601.jpg,dog
../Dataset/CIFAR-10-images/train/dog/1615.jpg,dog
../Dataset/CIFAR-10-images/train/horse/4467.jpg,horse
../Dataset/CIFAR-10-images/train/cat/0654.jpg,cat
../Dataset/CIFAR-10-images/train/truck/2857.jpg,truck
../Dataset/CIFAR-10-images/train/frog/2272.jpg,frog
../Dataset/CIFAR-10-images/train/bird/4759.jpg,bird
../Dataset/CIFAR-10-images/train/ship/0980.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4667.jpg,frog
../Dataset/CIFAR-10-images/train/deer/3802.jpg,deer
../Dataset/CIFAR-10-images/train/cat/3509.jpg,cat
../Dataset/CIFAR-10-images/train/cat/0891.jpg,cat
../Dataset/CIFAR-10-images/train/horse/4898.jpg,horse
../Dataset/CIFAR-10-images/train/frog/1157.jpg,frog
../Dataset/CIFAR-10-images/train/dog/3235.jpg,dog
../Dataset/CIFAR-10-images/train/ship/1093.jpg,ship
../Dataset/CIFAR-10-images/train/bird/3268.jpg,bird
../Dataset/CIFAR-10-images/train/horse/3799.jpg,horse
../Dataset/CIFAR-10-images/train/ship/4059.jpg,ship
../Dataset/CIFAR-10-images/train/cat/1860.jpg,cat
../Dataset/CIFAR-10-images/train/frog/3607.jpg,frog
../Dataset/CIFAR-10-images/train/horse/2189.jpg,horse
../Dataset/CIFAR-10-images/train/ship/3752.jpg,ship
../Dataset/CIFAR-10-images/train/frog/0631.jpg,frog
../Dataset/CIFAR-10-images/train/horse/1555.jpg,horse
../Dataset/CIFAR-10-images/train/airplane/4840.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/2760.jpg,dog
../Dataset/CIFAR-10-images/train/deer/0325.jpg,deer
../Dataset/CIFAR-10-images/train/dog/1586.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1687.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/2785.jpg,deer
../Dataset/CIFAR-10-images/train/horse/4040.jpg,horse
../Dataset/CIFAR-10-images/train/cat/2038.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/3748.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/1835.jpg,horse
../Dataset/CIFAR-10-images/train/dog/2035.jpg,dog
../Dataset/CIFAR-10-images/train/deer/1842.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/0769.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/0091.jpg,ship
../Dataset/CIFAR-10-images/train/cat/3897.jpg,cat
../Dataset/CIFAR-10-images/train/cat/0408.jpg,cat
../Dataset/CIFAR-10-images/train/bird/2826.jpg,bird
../Dataset/CIFAR-10-images/train/ship/1886.jpg,ship
../Dataset/CIFAR-10-images/train/dog/3442.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/0341.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/1501.jpg,cat
../Dataset/CIFAR-10-images/train/deer/4258.jpg,deer
../Dataset/CIFAR-10-images/train/truck/1937.jpg,truck
../Dataset/CIFAR-10-images/train/frog/3985.jpg,frog
../Dataset/CIFAR-10-images/train/horse/3570.jpg,horse
../Dataset/CIFAR-10-images/train/horse/3227.jpg,horse
../Dataset/CIFAR-10-images/train/deer/2398.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0769.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/1339.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1297.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/2741.jpg,ship
../Dataset/CIFAR-10-images/train/cat/1827.jpg,cat
../Dataset/CIFAR-10-images/train/dog/1087.jpg,dog
../Dataset/CIFAR-10-images/train/cat/0201.jpg,cat
../Dataset/CIFAR-10-images/train/dog/4321.jpg,dog
../Dataset/CIFAR-10-images/train/horse/2133.jpg,horse
../Dataset/CIFAR-10-images/train/dog/4723.jpg,dog
../Dataset/CIFAR-10-images/train/bird/4902.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/4235.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/2875.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/3241.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3132.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/3262.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/3905.jpg,airplane
../Dataset/CIFAR-10-images/train/horse/3377.jpg,horse
../Dataset/CIFAR-10-images/train/frog/0726.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/3496.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/0929.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/1905.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/1316.jpg,bird
../Dataset/CIFAR-10-images/train/ship/2853.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/4776.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/0747.jpg,cat
../Dataset/CIFAR-10-images/train/horse/2165.jpg,horse
../Dataset/CIFAR-10-images/train/deer/4963.jpg,deer
../Dataset/CIFAR-10-images/train/truck/1884.jpg,truck
../Dataset/CIFAR-10-images/train/horse/3267.jpg,horse
../Dataset/CIFAR-10-images/train/cat/2182.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/0425.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/1379.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/2524.jpg,cat
../Dataset/CIFAR-10-images/train/ship/4194.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/1310.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/0236.jpg,dog
../Dataset/CIFAR-10-images/train/cat/4141.jpg,cat
../Dataset/CIFAR-10-images/train/frog/0868.jpg,frog
../Dataset/CIFAR-10-images/train/dog/2916.jpg,dog
../Dataset/CIFAR-10-images/train/bird/1497.jpg,bird
../Dataset/CIFAR-10-images/train/deer/0081.jpg,deer
../Dataset/CIFAR-10-images/train/ship/2352.jpg,ship
../Dataset/CIFAR-10-images/train/horse/3009.jpg,horse
../Dataset/CIFAR-10-images/train/bird/1595.jpg,bird
../Dataset/CIFAR-10-images/train/frog/4875.jpg,frog
../Dataset/CIFAR-10-images/train/deer/3683.jpg,deer
../Dataset/CIFAR-10-images/train/cat/4587.jpg,cat
../Dataset/CIFAR-10-images/train/frog/3163.jpg,frog
../Dataset/CIFAR-10-images/train/truck/0463.jpg,truck
../Dataset/CIFAR-10-images/train/truck/4658.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/0366.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/0770.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/3959.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/2501.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/0678.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/2548.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/3287.jpg,truck
../Dataset/CIFAR-10-images/train/frog/1663.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/2578.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/2597.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/3592.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/1588.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/1708.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/3891.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/2473.jpg,cat
../Dataset/CIFAR-10-images/train/bird/2893.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/2144.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/3316.jpg,cat
../Dataset/CIFAR-10-images/train/cat/1412.jpg,cat
../Dataset/CIFAR-10-images/train/bird/4122.jpg,bird
../Dataset/CIFAR-10-images/train/horse/4808.jpg,horse
../Dataset/CIFAR-10-images/train/bird/3964.jpg,bird
../Dataset/CIFAR-10-images/train/horse/0019.jpg,horse
../Dataset/CIFAR-10-images/train/dog/0148.jpg,dog
../Dataset/CIFAR-10-images/train/bird/0713.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/3977.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/4025.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/2959.jpg,dog
../Dataset/CIFAR-10-images/train/ship/3370.jpg,ship
../Dataset/CIFAR-10-images/train/ship/3237.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4494.jpg,frog
../Dataset/CIFAR-10-images/train/cat/0308.jpg,cat
../Dataset/CIFAR-10-images/train/truck/0418.jpg,truck
../Dataset/CIFAR-10-images/train/ship/0090.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/4306.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/0435.jpg,ship
../Dataset/CIFAR-10-images/train/truck/4958.jpg,truck
../Dataset/CIFAR-10-images/train/truck/2864.jpg,truck
../Dataset/CIFAR-10-images/train/horse/2104.jpg,horse
../Dataset/CIFAR-10-images/train/dog/0283.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/2917.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/0295.jpg,bird
../Dataset/CIFAR-10-images/train/truck/0690.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/2616.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/2749.jpg,bird
../Dataset/CIFAR-10-images/train/bird/4919.jpg,bird
../Dataset/CIFAR-10-images/train/bird/0097.jpg,bird
../Dataset/CIFAR-10-images/train/bird/2205.jpg,bird
../Dataset/CIFAR-10-images/train/frog/1423.jpg,frog
../Dataset/CIFAR-10-images/train/ship/2444.jpg,ship
../Dataset/CIFAR-10-images/train/cat/3383.jpg,cat
../Dataset/CIFAR-10-images/train/bird/2870.jpg,bird
../Dataset/CIFAR-10-images/train/ship/3587.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/1216.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/4473.jpg,ship
../Dataset/CIFAR-10-images/train/ship/2548.jpg,ship
../Dataset/CIFAR-10-images/train/deer/2674.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/2170.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/1554.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/1393.jpg,frog
../Dataset/CIFAR-10-images/train/cat/3221.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/2417.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/1944.jpg,bird
../Dataset/CIFAR-10-images/train/frog/2829.jpg,frog
../Dataset/CIFAR-10-images/train/frog/1231.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/1679.jpg,airplane
../Dataset/CIFAR-10-images/train/horse/4108.jpg,horse
../Dataset/CIFAR-10-images/train/bird/3014.jpg,bird
../Dataset/CIFAR-10-images/train/deer/2019.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/1695.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/4510.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/1490.jpg,truck
../Dataset/CIFAR-10-images/train/deer/0892.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/4475.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3933.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/0377.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0702.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/0822.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/3584.jpg,bird
../Dataset/CIFAR-10-images/train/truck/2714.jpg,truck
../Dataset/CIFAR-10-images/train/horse/4990.jpg,horse
../Dataset/CIFAR-10-images/train/frog/3608.jpg,frog
../Dataset/CIFAR-10-images/train/ship/1558.jpg,ship
../Dataset/CIFAR-10-images/train/deer/4829.jpg,deer
../Dataset/CIFAR-10-images/train/frog/4019.jpg,frog
../Dataset/CIFAR-10-images/train/cat/0930.jpg,cat
../Dataset/CIFAR-10-images/train/cat/0238.jpg,cat
../Dataset/CIFAR-10-images/train/ship/0874.jpg,ship
../Dataset/CIFAR-10-images/train/bird/0591.jpg,bird
../Dataset/CIFAR-10-images/train/dog/2627.jpg,dog
../Dataset/CIFAR-10-images/train/deer/0810.jpg,deer
../Dataset/CIFAR-10-images/train/cat/2973.jpg,cat
../Dataset/CIFAR-10-images/train/dog/3472.jpg,dog
../Dataset/CIFAR-10-images/train/horse/0887.jpg,horse
../Dataset/CIFAR-10-images/train/ship/1074.jpg,ship
../Dataset/CIFAR-10-images/train/frog/0820.jpg,frog
../Dataset/CIFAR-10-images/train/horse/1941.jpg,horse
../Dataset/CIFAR-10-images/train/bird/3367.jpg,bird
../Dataset/CIFAR-10-images/train/truck/1011.jpg,truck
../Dataset/CIFAR-10-images/train/cat/2576.jpg,cat
../Dataset/CIFAR-10-images/train/cat/1246.jpg,cat
../Dataset/CIFAR-10-images/train/deer/3012.jpg,deer
../Dataset/CIFAR-10-images/train/bird/3703.jpg,bird
../Dataset/CIFAR-10-images/train/deer/2638.jpg,deer
../Dataset/CIFAR-10-images/train/truck/2955.jpg,truck
../Dataset/CIFAR-10-images/train/deer/0504.jpg,deer
../Dataset/CIFAR-10-images/train/dog/4870.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1403.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/1599.jpg,bird
../Dataset/CIFAR-10-images/train/horse/0213.jpg,horse
../Dataset/CIFAR-10-images/train/ship/4435.jpg,ship
../Dataset/CIFAR-10-images/train/deer/4290.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/2181.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/0230.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/2628.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/1039.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/1455.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/3896.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/4018.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/2832.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/4972.jpg,frog
../Dataset/CIFAR-10-images/train/truck/1364.jpg,truck
../Dataset/CIFAR-10-images/train/deer/0083.jpg,deer
../Dataset/CIFAR-10-images/train/deer/4948.jpg,deer
../Dataset/CIFAR-10-images/train/deer/4540.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/2602.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/3945.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/2804.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/4203.jpg,truck
../Dataset/CIFAR-10-images/train/dog/2275.jpg,dog
../Dataset/CIFAR-10-images/train/bird/3490.jpg,bird
../Dataset/CIFAR-10-images/train/truck/3335.jpg,truck
../Dataset/CIFAR-10-images/train/cat/0277.jpg,cat
../Dataset/CIFAR-10-images/train/frog/4273.jpg,frog
../Dataset/CIFAR-10-images/train/bird/0666.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/4395.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/0547.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/1570.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3948.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/0798.jpg,cat
../Dataset/CIFAR-10-images/train/bird/0058.jpg,bird
../Dataset/CIFAR-10-images/train/horse/2759.jpg,horse
../Dataset/CIFAR-10-images/train/frog/3074.jpg,frog
../Dataset/CIFAR-10-images/train/truck/3791.jpg,truck
../Dataset/CIFAR-10-images/train/truck/0168.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/1312.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/1253.jpg,bird
../Dataset/CIFAR-10-images/train/automobile/4504.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/4194.jpg,deer
../Dataset/CIFAR-10-images/train/truck/1757.jpg,truck
../Dataset/CIFAR-10-images/train/truck/1593.jpg,truck
../Dataset/CIFAR-10-images/train/horse/4157.jpg,horse
../Dataset/CIFAR-10-images/train/dog/4531.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/4147.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/3721.jpg,ship
../Dataset/CIFAR-10-images/train/deer/3126.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/4195.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/3985.jpg,cat
../Dataset/CIFAR-10-images/train/deer/3248.jpg,deer
../Dataset/CIFAR-10-images/train/dog/3708.jpg,dog
../Dataset/CIFAR-10-images/train/deer/0108.jpg,deer
../Dataset/CIFAR-10-images/train/frog/1606.jpg,frog
../Dataset/CIFAR-10-images/train/bird/3255.jpg,bird
../Dataset/CIFAR-10-images/train/bird/2847.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/2989.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/1383.jpg,deer
../Dataset/CIFAR-10-images/train/truck/2979.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/3295.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/2207.jpg,ship
../Dataset/CIFAR-10-images/train/deer/1738.jpg,deer
../Dataset/CIFAR-10-images/train/truck/2983.jpg,truck
../Dataset/CIFAR-10-images/train/frog/2596.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/0864.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3525.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/2078.jpg,cat
../Dataset/CIFAR-10-images/train/dog/1862.jpg,dog
../Dataset/CIFAR-10-images/train/horse/3769.jpg,horse
../Dataset/CIFAR-10-images/train/bird/3864.jpg,bird
../Dataset/CIFAR-10-images/train/deer/0478.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/2468.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/3569.jpg,cat
../Dataset/CIFAR-10-images/train/bird/2536.jpg,bird
../Dataset/CIFAR-10-images/train/dog/4564.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/4722.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/2222.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/4109.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/2582.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/2052.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/4968.jpg,truck
../Dataset/CIFAR-10-images/train/deer/4145.jpg,deer
../Dataset/CIFAR-10-images/train/deer/2679.jpg,deer
../Dataset/CIFAR-10-images/train/cat/0648.jpg,cat
../Dataset/CIFAR-10-images/train/horse/3304.jpg,horse
../Dataset/CIFAR-10-images/train/ship/1236.jpg,ship
../Dataset/CIFAR-10-images/train/deer/2468.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/0936.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/3680.jpg,truck
../Dataset/CIFAR-10-images/train/dog/3988.jpg,dog
../Dataset/CIFAR-10-images/train/bird/2961.jpg,bird
../Dataset/CIFAR-10-images/train/truck/4273.jpg,truck
../Dataset/CIFAR-10-images/train/horse/3993.jpg,horse
../Dataset/CIFAR-10-images/train/bird/4911.jpg,bird
../Dataset/CIFAR-10-images/train/automobile/0433.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/0589.jpg,dog
../Dataset/CIFAR-10-images/train/ship/3136.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4602.jpg,frog
../Dataset/CIFAR-10-images/train/bird/1841.jpg,bird
../Dataset/CIFAR-10-images/train/bird/4612.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/4821.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/0297.jpg,deer
../Dataset/CIFAR-10-images/train/cat/1440.jpg,cat
../Dataset/CIFAR-10-images/train/cat/1989.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/2454.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/4965.jpg,cat
../Dataset/CIFAR-10-images/train/ship/1328.jpg,ship
../Dataset/CIFAR-10-images/train/horse/1198.jpg,horse
../Dataset/CIFAR-10-images/train/dog/0276.jpg,dog
../Dataset/CIFAR-10-images/train/ship/0531.jpg,ship
../Dataset/CIFAR-10-images/train/deer/0847.jpg,deer
../Dataset/CIFAR-10-images/train/frog/2432.jpg,frog
../Dataset/CIFAR-10-images/train/deer/1813.jpg,deer
../Dataset/CIFAR-10-images/train/dog/2112.jpg,dog
../Dataset/CIFAR-10-images/train/bird/2136.jpg,bird
../Dataset/CIFAR-10-images/train/truck/4064.jpg,truck
../Dataset/CIFAR-10-images/train/frog/0115.jpg,frog
../Dataset/CIFAR-10-images/train/truck/2013.jpg,truck
../Dataset/CIFAR-10-images/train/frog/4079.jpg,frog
../Dataset/CIFAR-10-images/train/horse/2591.jpg,horse
../Dataset/CIFAR-10-images/train/truck/0660.jpg,truck
../Dataset/CIFAR-10-images/train/deer/3772.jpg,deer
../Dataset/CIFAR-10-images/train/dog/4216.jpg,dog
../Dataset/CIFAR-10-images/train/ship/1507.jpg,ship
../Dataset/CIFAR-10-images/train/ship/1132.jpg,ship
../Dataset/CIFAR-10-images/train/dog/4666.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/2890.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/2623.jpg,deer
../Dataset/CIFAR-10-images/train/truck/3226.jpg,truck
../Dataset/CIFAR-10-images/train/ship/0371.jpg,ship
../Dataset/CIFAR-10-images/train/truck/3154.jpg,truck
../Dataset/CIFAR-10-images/train/deer/2276.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/2156.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/0990.jpg,deer
../Dataset/CIFAR-10-images/train/bird/0905.jpg,bird
../Dataset/CIFAR-10-images/train/automobile/1929.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/2887.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1453.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/4484.jpg,truck
../Dataset/CIFAR-10-images/train/deer/1427.jpg,deer
../Dataset/CIFAR-10-images/train/frog/1325.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/4063.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/1148.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/4837.jpg,ship
../Dataset/CIFAR-10-images/train/cat/4818.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/4625.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/4388.jpg,cat
../Dataset/CIFAR-10-images/train/truck/2128.jpg,truck
../Dataset/CIFAR-10-images/train/cat/1685.jpg,cat
../Dataset/CIFAR-10-images/train/horse/3059.jpg,horse
../Dataset/CIFAR-10-images/train/frog/2923.jpg,frog
../Dataset/CIFAR-10-images/train/horse/2062.jpg,horse
../Dataset/CIFAR-10-images/train/ship/2359.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/0765.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/3869.jpg,frog
../Dataset/CIFAR-10-images/train/frog/0942.jpg,frog
../Dataset/CIFAR-10-images/train/truck/3212.jpg,truck
../Dataset/CIFAR-10-images/train/ship/3923.jpg,ship
