paths,label
../Dataset/CIFAR-10-images/train/bird/4630.jpg,bird
../Dataset/CIFAR-10-images/train/deer/3160.jpg,deer
../Dataset/CIFAR-10-images/train/truck/4441.jpg,truck
../Dataset/CIFAR-10-images/train/dog/3828.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1205.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/0556.jpg,ship
../Dataset/CIFAR-10-images/train/cat/3856.jpg,cat
../Dataset/CIFAR-10-images/train/horse/3225.jpg,horse
../Dataset/CIFAR-10-images/train/cat/3479.jpg,cat
../Dataset/CIFAR-10-images/train/frog/3066.jpg,frog
../Dataset/CIFAR-10-images/train/truck/3010.jpg,truck
../Dataset/CIFAR-10-images/train/bird/1719.jpg,bird
../Dataset/CIFAR-10-images/train/bird/4661.jpg,bird
../Dataset/CIFAR-10-images/train/cat/3332.jpg,cat
../Dataset/CIFAR-10-images/train/deer/1615.jpg,deer
../Dataset/CIFAR-10-images/train/dog/3348.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/4450.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/3993.jpg,truck
../Dataset/CIFAR-10-images/train/horse/0879.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/4755.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/4282.jpg,truck
../Dataset/CIFAR-10-images/train/frog/4064.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/1014.jpg,automobile
../Dataset/CIFAR-10-images/train/automobile/1119.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/4088.jpg,deer
../Dataset/CIFAR-10-images/train/ship/4358.jpg,ship
../Dataset/CIFAR-10-images/train/deer/2180.jpg,deer
../Dataset/CIFAR-10-images/train/bird/2111.jpg,bird
../Dataset/CIFAR-10-images/train/ship/2384.jpg,ship
../Dataset/CIFAR-10-images/train/truck/2722.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/3974.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/3601.jpg,frog
../Dataset/CIFAR-10-images/train/ship/0065.jpg,ship
../Dataset/CIFAR-10-images/train/horse/2086.jpg,horse
../Dataset/CIFAR-10-images/train/horse/2414.jpg,horse
../Dataset/CIFAR-10-images/train/dog/2331.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/0749.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/0146.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/3933.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/0491.jpg,ship
../Dataset/CIFAR-10-images/train/dog/0362.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/4341.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/1724.jpg,ship
../Dataset/CIFAR-10-images/train/cat/3179.jpg,cat
../Dataset/CIFAR-10-images/train/horse/2072.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/2940.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/4762.jpg,cat
../Dataset/CIFAR-10-images/train/frog/0781.jpg,frog
../Dataset/CIFAR-10-images/train/ship/3856.jpg,ship
../Dataset/CIFAR-10-images/train/truck/4424.jpg,truck
../Dataset/CIFAR-10-images/train/dog/0297.jpg,dog
../Dataset/CIFAR-10-images/train/truck/2466.jpg,truck
../Dataset/CIFAR-10-images/train/truck/0693.jpg,truck
../Dataset/CIFAR-10-images/train/truck/1419.jpg,truck
../Dataset/CIFAR-10-images/train/horse/0535.jpg,horse
../Dataset/CIFAR-10-images/train/dog/4228.jpg,dog
../Dataset/CIFAR-10-images/train/dog/2919.jpg,dog
../Dataset/CIFAR-10-images/train/horse/3456.jpg,horse
../Dataset/CIFAR-10-images/train/dog/4741.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/2560.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/2545.jpg,frog
../Dataset/CIFAR-10-images/train/horse/3596.jpg,horse
../Dataset/CIFAR-10-images/train/ship/0765.jpg,ship
../Dataset/CIFAR-10-images/train/frog/1821.jpg,frog
../Dataset/CIFAR-10-images/train/truck/4028.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/4969.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/1428.jpg,deer
../Dataset/CIFAR-10-images/train/frog/4538.jpg,frog
../Dataset/CIFAR-10-images/train/dog/1158.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/4947.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/0204.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0153.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/3442.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/3190.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/3119.jpg,bird
../Dataset/CIFAR-10-images/train/bird/0079.jpg,bird
../Dataset/CIFAR-10-images/train/deer/1467.jpg,deer
../Dataset/CIFAR-10-images/train/cat/3305.jpg,cat
../Dataset/CIFAR-10-images/train/ship/1804.jpg,ship
../Dataset/CIFAR-10-images/train/truck/1384.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/3923.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/1965.jpg,deer
../Dataset/CIFAR-10-images/train/dog/1678.jpg,dog
../Dataset/CIFAR-10-images/train/horse/1995.jpg,horse
../Dataset/CIFAR-10-images/train/airplane/0296.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/0394.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/0248.jpg,horse
../Dataset/CIFAR-10-images/train/truck/4568.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/4522.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/2012.jpg,cat
../Dataset/CIFAR-10-images/train/bird/0215.jpg,bird
../Dataset/CIFAR-10-images/train/ship/0588.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/4856.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/1240.jpg,automobile
../Dataset/CIFAR-10-images/train/ship/0372.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/2466.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/0451.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/2230.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/0345.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/1537.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/3082.jpg,bird
../Dataset/CIFAR-10-images/train/bird/4450.jpg,bird
../Dataset/CIFAR-10-images/train/cat/0454.jpg,cat
../Dataset/CIFAR-10-images/train/cat/4622.jpg,cat
../Dataset/CIFAR-10-images/train/cat/1880.jpg,cat
../Dataset/CIFAR-10-images/train/truck/2336.jpg,truck
../Dataset/CIFAR-10-images/train/ship/2860.jpg,ship
../Dataset/CIFAR-10-images/train/frog/1761.jpg,frog
../Dataset/CIFAR-10-images/train/frog/1307.jpg,frog
../Dataset/CIFAR-10-images/train/cat/1365.jpg,cat
../Dataset/CIFAR-10-images/train/dog/0738.jpg,dog
../Dataset/CIFAR-10-images/train/dog/1129.jpg,dog
../Dataset/CIFAR-10-images/train/truck/1956.jpg,truck
../Dataset/CIFAR-10-images/train/frog/3260.jpg,frog
../Dataset/CIFAR-10-images/train/dog/2437.jpg,dog
../Dataset/CIFAR-10-images/train/ship/1708.jpg,ship
../Dataset/CIFAR-10-images/train/horse/2988.jpg,horse
../Dataset/CIFAR-10-images/train/cat/0704.jpg,cat
../Dataset/CIFAR-10-images/train/bird/0684.jpg,bird
../Dataset/CIFAR-10-images/train/horse/3950.jpg,horse
../Dataset/CIFAR-10-images/train/deer/1395.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/4142.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/0045.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/0571.jpg,cat
../Dataset/CIFAR-10-images/train/dog/0557.jpg,dog
../Dataset/CIFAR-10-images/train/cat/2022.jpg,cat
../Dataset/CIFAR-10-images/train/horse/1261.jpg,horse
../Dataset/CIFAR-10-images/train/bird/1795.jpg,bird
../Dataset/CIFAR-10-images/train/cat/4475.jpg,cat
../Dataset/CIFAR-10-images/train/bird/0770.jpg,bird
../Dataset/CIFAR-10-images/train/frog/1007.jpg,frog
../Dataset/CIFAR-10-images/train/truck/2593.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/1155.jpg,automobile
../Dataset/CIFAR-10-images/train/automobile/4587.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/0543.jpg,deer
../Dataset/CIFAR-10-images/train/ship/1063.jpg,ship
../Dataset/CIFAR-10-images/train/ship/4940.jpg,ship
../Dataset/CIFAR-10-images/train/ship/4441.jpg,ship
../Dataset/CIFAR-10-images/train/dog/0204.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/0241.jpg,airplane
../Dataset/CIFAR-10-images/train/truck/4209.jpg,truck
../Dataset/CIFAR-10-images/train/deer/2433.jpg,deer
../Dataset/CIFAR-10-images/train/cat/2907.jpg,cat
../Dataset/CIFAR-10-images/train/cat/4888.jpg,cat
../Dataset/CIFAR-10-images/train/deer/4583.jpg,deer
../Dataset/CIFAR-10-images/train/dog/4807.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/3127.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/4176.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/1116.jpg,bird
../Dataset/CIFAR-10-images/train/frog/2200.jpg,frog
../Dataset/CIFAR-10-images/train/truck/0001.jpg,truck
../Dataset/CIFAR-10-images/train/horse/1647.jpg,horse
../Dataset/CIFAR-10-images/train/ship/3230.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4764.jpg,frog
../Dataset/CIFAR-10-images/train/horse/1885.jpg,horse
../Dataset/CIFAR-10-images/train/cat/3517.jpg,cat
../Dataset/CIFAR-10-images/train/deer/0414.jpg,deer
../Dataset/CIFAR-10-images/train/horse/1935.jpg,horse
../Dataset/CIFAR-10-images/train/truck/1652.jpg,truck
../Dataset/CIFAR-10-images/train/deer/1621.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/2385.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/1298.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/3667.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/3954.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/1774.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/0250.jpg,frog
../Dataset/CIFAR-10-images/train/truck/3355.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/1648.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/0051.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3558.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/3746.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/1706.jpg,frog
../Dataset/CIFAR-10-images/train/dog/0021.jpg,dog
../Dataset/CIFAR-10-images/train/frog/1316.jpg,frog
../Dataset/CIFAR-10-images/train/bird/1823.jpg,bird
../Dataset/CIFAR-10-images/train/dog/4629.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/4495.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/3590.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/2487.jpg,airplane
../Dataset/CIFAR-10-images/train/horse/1926.jpg,horse
../Dataset/CIFAR-10-images/train/bird/3310.jpg,bird
../Dataset/CIFAR-10-images/train/bird/3881.jpg,bird
../Dataset/CIFAR-10-images/train/deer/4607.jpg,deer
../Dataset/CIFAR-10-images/train/frog/2119.jpg,frog
../Dataset/CIFAR-10-images/train/dog/4351.jpg,dog
../Dataset/CIFAR-10-images/train/frog/3936.jpg,frog
../Dataset/CIFAR-10-images/train/truck/3518.jpg,truck
../Dataset/CIFAR-10-images/train/bird/1739.jpg,bird
../Dataset/CIFAR-10-images/train/truck/4325.jpg,truck
../Dataset/CIFAR-10-images/train/ship/1608.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4712.jpg,frog
../Dataset/CIFAR-10-images/train/cat/0753.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/0961.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/1503.jpg,frog
../Dataset/CIFAR-10-images/train/horse/3664.jpg,horse
../Dataset/CIFAR-10-images/train/bird/1567.jpg,bird
../Dataset/CIFAR-10-images/train/truck/3512.jpg,truck
../Dataset/CIFAR-10-images/train/deer/3988.jpg,deer
../Dataset/CIFAR-10-images/train/horse/3947.jpg,horse
../Dataset/CIFAR-10-images/train/cat/0732.jpg,cat
../Dataset/CIFAR-10-images/train/bird/1062.jpg,bird
../Dataset/CIFAR-10-images/train/cat/0708.jpg,cat
../Dataset/CIFAR-10-images/train/truck/4091.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/0497.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/2195.jpg,dog
../Dataset/CIFAR-10-images/train/ship/2112.jpg,ship
../Dataset/CIFAR-10-images/train/ship/0862.jpg,ship
../Dataset/CIFAR-10-images/train/truck/2323.jpg,truck
../Dataset/CIFAR-10-images/train/cat/4111.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/3645.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/1142.jpg,deer
../Dataset/CIFAR-10-images/train/frog/4967.jpg,frog
../Dataset/CIFAR-10-images/train/ship/1714.jpg,ship
../Dataset/CIFAR-10-images/train/frog/4724.jpg,frog
../Dataset/CIFAR-10-images/train/dog/2575.jpg,dog
../Dataset/CIFAR-10-images/train/bird/4283.jpg,bird
../Dataset/CIFAR-10-images/train/deer/0992.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0409.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/0705.jpg,cat
../Dataset/CIFAR-10-images/train/ship/3632.jpg,ship
../Dataset/CIFAR-10-images/train/ship/3067.jpg,ship
../Dataset/CIFAR-10-images/train/horse/0030.jpg,horse
../Dataset/CIFAR-10-images/train/cat/4013.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/2023.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/2576.jpg,dog
../Dataset/CIFAR-10-images/train/cat/0749.jpg,cat
../Dataset/CIFAR-10-images/train/bird/4779.jpg,bird
../Dataset/CIFAR-10-images/train/bird/3072.jpg,bird
../Dataset/CIFAR-10-images/train/dog/0809.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/0629.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/2359.jpg,truck
../Dataset/CIFAR-10-images/train/horse/3825.jpg,horse
../Dataset/CIFAR-10-images/train/cat/4051.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/3577.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/3262.jpg,frog
../Dataset/CIFAR-10-images/train/horse/3867.jpg,horse
../Dataset/CIFAR-10-images/train/dog/2616.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1732.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/2292.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/0510.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/4083.jpg,deer
../Dataset/CIFAR-10-images/train/truck/4458.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/1322.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/4784.jpg,frog
../Dataset/CIFAR-10-images/train/ship/4941.jpg,ship
../Dataset/CIFAR-10-images/train/cat/3585.jpg,cat
../Dataset/CIFAR-10-images/train/cat/3240.jpg,cat
../Dataset/CIFAR-10-images/train/deer/0869.jpg,deer
../Dataset/CIFAR-10-images/train/frog/0854.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/4634.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/2889.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/0964.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/3420.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/0464.jpg,cat
../Dataset/CIFAR-10-images/train/ship/1349.jpg,ship
../Dataset/CIFAR-10-images/train/truck/4813.jpg,truck
../Dataset/CIFAR-10-images/train/bird/0405.jpg,bird
../Dataset/CIFAR-10-images/train/bird/3439.jpg,bird
../Dataset/CIFAR-10-images/train/dog/2189.jpg,dog
../Dataset/CIFAR-10-images/train/cat/1637.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/2185.jpg,automobile
../Dataset/CIFAR-10-images/train/frog/2464.jpg,frog
../Dataset/CIFAR-10-images/train/frog/3025.jpg,frog
../Dataset/CIFAR-10-images/train/deer/2916.jpg,deer
../Dataset/CIFAR-10-images/train/bird/1961.jpg,bird
../Dataset/CIFAR-10-images/train/bird/0264.jpg,bird
../Dataset/CIFAR-10-images/train/deer/3525.jpg,deer
../Dataset/CIFAR-10-images/train/bird/3513.jpg,bird
../Dataset/CIFAR-10-images/train/frog/3414.jpg,frog
../Dataset/CIFAR-10-images/train/frog/2132.jpg,frog
../Dataset/CIFAR-10-images/train/horse/1692.jpg,horse
../Dataset/CIFAR-10-images/train/ship/4492.jpg,ship
../Dataset/CIFAR-10-images/train/ship/4850.jpg,ship
../Dataset/CIFAR-10-images/train/frog/3482.jpg,frog
../Dataset/CIFAR-10-images/train/dog/0658.jpg,dog
../Dataset/CIFAR-10-images/train/deer/3034.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0539.jpg,automobile
../Dataset/CIFAR-10-images/train/dog/3631.jpg,dog
../Dataset/CIFAR-10-images/train/automobile/2519.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/4280.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/1039.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/3885.jpg,cat
../Dataset/CIFAR-10-images/train/horse/3081.jpg,horse
../Dataset/CIFAR-10-images/train/cat/3334.jpg,cat
../Dataset/CIFAR-10-images/train/bird/0694.jpg,bird
../Dataset/CIFAR-10-images/train/ship/0133.jpg,ship
../Dataset/CIFAR-10-images/train/ship/3264.jpg,ship
../Dataset/CIFAR-10-images/train/airplane/2360.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/2569.jpg,bird
../Dataset/CIFAR-10-images/train/horse/3371.jpg,horse
../Dataset/CIFAR-10-images/train/deer/1020.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/3104.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/1986.jpg,dog
../Dataset/CIFAR-10-images/train/cat/1454.jpg,cat
../Dataset/CIFAR-10-images/train/ship/3409.jpg,ship
../Dataset/CIFAR-10-images/train/horse/2810.jpg,horse
../Dataset/CIFAR-10-images/train/dog/3618.jpg,dog
../Dataset/CIFAR-10-images/train/deer/4635.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/1507.jpg,airplane
../Dataset/CIFAR-10-images/train/automobile/4013.jpg,automobile
../Dataset/CIFAR-10-images/train/cat/1344.jpg,cat
../Dataset/CIFAR-10-images/train/ship/0674.jpg,ship
../Dataset/CIFAR-10-images/train/bird/2504.jpg,bird
../Dataset/CIFAR-10-images/train/deer/4883.jpg,deer
../Dataset/CIFAR-10-images/train/cat/4498.jpg,cat
../Dataset/CIFAR-10-images/train/deer/1826.jpg,deer
../Dataset/CIFAR-10-images/train/bird/4284.jpg,bird
../Dataset/CIFAR-10-images/train/frog/3781.jpg,frog
../Dataset/CIFAR-10-images/train/cat/0125.jpg,cat
../Dataset/CIFAR-10-images/train/automobile/0639.jpg,automobile
../Dataset/CIFAR-10-images/train/bird/3738.jpg,bird
../Dataset/CIFAR-10-images/train/automobile/2678.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/2521.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/1626.jpg,airplane
../Dataset/CIFAR-10-images/train/deer/1836.jpg,deer
../Dataset/CIFAR-10-images/train/deer/3874.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/0312.jpg,automobile
../Dataset/CIFAR-10-images/train/deer/3543.jpg,deer
../Dataset/CIFAR-10-images/train/dog/1941.jpg,dog
../Dataset/CIFAR-10-images/train/dog/4104.jpg,dog
../Dataset/CIFAR-10-images/train/horse/2197.jpg,horse
../Dataset/CIFAR-10-images/train/truck/4470.jpg,truck
../Dataset/CIFAR-10-images/train/dog/4841.jpg,dog
../Dataset/CIFAR-10-images/train/cat/0474.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/3974.jpg,airplane
../Dataset/CIFAR-10-images/train/bird/1978.jpg,bird
../Dataset/CIFAR-10-images/train/cat/4668.jpg,cat
../Dataset/CIFAR-10-images/train/truck/0505.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/4295.jpg,airplane
../Dataset/CIFAR-10-images/train/airplane/2166.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/0830.jpg,dog
../Dataset/CIFAR-10-images/train/truck/1037.jpg,truck
../Dataset/CIFAR-10-images/train/ship/1095.jpg,ship
../Dataset/CIFAR-10-images/train/ship/2659.jpg,ship
../Dataset/CIFAR-10-images/train/cat/4567.jpg,cat
../Dataset/CIFAR-10-images/train/ship/1049.jpg,ship
../Dataset/CIFAR-10-images/train/truck/2426.jpg,truck
../Dataset/CIFAR-10-images/train/cat/0920.jpg,cat
../Dataset/CIFAR-10-images/train/truck/1962.jpg,truck
../Dataset/CIFAR-10-images/train/ship/4534.jpg,ship
../Dataset/CIFAR-10-images/train/dog/4614.jpg,dog
../Dataset/CIFAR-10-images/train/truck/4672.jpg,truck
../Dataset/CIFAR-10-images/train/horse/3729.jpg,horse
../Dataset/CIFAR-10-images/train/bird/2168.jpg,bird
../Dataset/CIFAR-10-images/train/bird/3846.jpg,bird
../Dataset/CIFAR-10-images/train/automobile/3060.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/3956.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/0033.jpg,ship
../Dataset/CIFAR-10-images/train/frog/2740.jpg,frog
../Dataset/CIFAR-10-images/train/deer/3413.jpg,deer
../Dataset/CIFAR-10-images/train/deer/1375.jpg,deer
../Dataset/CIFAR-10-images/train/airplane/1591.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/0843.jpg,ship
../Dataset/CIFAR-10-images/train/frog/3415.jpg,frog
../Dataset/CIFAR-10-images/train/truck/4456.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/0490.jpg,airplane
../Dataset/CIFAR-10-images/train/cat/2511.jpg,cat
../Dataset/CIFAR-10-images/train/dog/2477.jpg,dog
../Dataset/CIFAR-10-images/train/airplane/1286.jpg,airplane
../Dataset/CIFAR-10-images/train/horse/4376.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/4098.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/0423.jpg,truck
../Dataset/CIFAR-10-images/train/deer/3549.jpg,deer
../Dataset/CIFAR-10-images/train/automobile/3887.jpg,automobile
../Dataset/CIFAR-10-images/train/horse/1420.jpg,horse
../Dataset/CIFAR-10-images/train/cat/2000.jpg,cat
../Dataset/CIFAR-10-images/train/horse/2788.jpg,horse
../Dataset/CIFAR-10-images/train/airplane/2369.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/1923.jpg,frog
../Dataset/CIFAR-10-images/train/airplane/2877.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/4037.jpg,ship
../Dataset/CIFAR-10-images/train/cat/0849.jpg,cat
../Dataset/CIFAR-10-images/train/airplane/4507.jpg,airplane
../Dataset/CIFAR-10-images/train/frog/4067.jpg,frog
../Dataset/CIFAR-10-images/train/bird/2545.jpg,bird
../Dataset/CIFAR-10-images/train/airplane/1300.jpg,airplane
../Dataset/CIFAR-10-images/train/dog/0861.jpg,dog
../Dataset/CIFAR-10-images/train/deer/0415.jpg,deer
../Dataset/CIFAR-10-images/train/cat/0936.jpg,cat
../Dataset/CIFAR-10-images/train/ship/4704.jpg,ship
../Dataset/CIFAR-10-images/train/automobile/1282.jpg,automobile
../Dataset/CIFAR-10-images/train/automobile/2825.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/0335.jpg,truck
../Dataset/CIFAR-10-images/train/airplane/1187.jpg,airplane
../Dataset/CIFAR-10-images/train/ship/2704.jpg,ship
../Dataset/CIFAR-10-images/train/bird/1215.jpg,bird
../Dataset/CIFAR-10-images/train/frog/3005.jpg,frog
../Dataset/CIFAR-10-images/train/deer/3357.jpg,deer
../Dataset/CIFAR-10-images/train/deer/1417.jpg,deer
../Dataset/CIFAR-10-images/train/horse/3085.jpg,horse
../Dataset/CIFAR-10-images/train/cat/1520.jpg,cat
../Dataset/CIFAR-10-images/train/truck/0308.jpg,truck
../Dataset/CIFAR-10-images/train/automobile/0609.jpg,automobile
../Dataset/CIFAR-10-images/train/truck/3813.jpg,truck
../Dataset/CIFAR-10-images/train/truck/4638.jpg,truck
../Dataset/CIFAR-10-images/train/truck/2604.jpg,truck
../Dataset/CIFAR-10-images/train/horse/4933.jpg,horse
../Dataset/CIFAR-10-images/train/deer/3136.jpg,deer
../Dataset/CIFAR-10-images/train/frog/2833.jpg,frog
../Dataset/CIFAR-10-images/train/automobile/2788.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/2395.jpg,airplane
../Dataset/CIFAR-10-images/train/horse/4030.jpg,horse
../Dataset/CIFAR-10-images/train/horse/1559.jpg,horse
../Dataset/CIFAR-10-images/train/bird/1919.jpg,bird
../Dataset/CIFAR-10-images/train/cat/4899.jpg,cat
../Dataset/CIFAR-10-images/train/ship/2459.jpg,ship
../Dataset/CIFAR-10-images/train/horse/0469.jpg,horse
../Dataset/CIFAR-10-images/train/automobile/2001.jpg,automobile
../Dataset/CIFAR-10-images/train/automobile/3115.jpg,automobile
../Dataset/CIFAR-10-images/train/airplane/0127.jpg,airplane
